[INFO ] [2021-10-24 23:52:48,546] Register 1 - Step 01: Open Register Page 
[INFO ] [2021-10-25 09:08:01,495]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:01,495] Login 1 - Step 03: Verify required error message displays at Password field
[INFO ] [2021-10-25 09:08:01,562]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:01,565] Login 2 - Step 01: Input Email Address textbox with value gmlogin123@gmail.com
[INFO ] [2021-10-25 09:08:01,914] Login 2 - Step 02: Input Password textbox with value '123'
[INFO ] [2021-10-25 09:08:02,075] Login 3 - Step 03: Click on Login button
[INFO ] [2021-10-25 09:08:02,181] Login 2 - Step 04: Verify validation error message displayes at Password field
[INFO ] [2021-10-25 09:08:02,226]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:02,230] Login 3 - Step 01: Input Email Address Textbox with value 'gmlogin123@gmail'
[INFO ] [2021-10-25 09:08:02,471] Login 3 - Step 02: Input Password Textbox with value 123123
[INFO ] [2021-10-25 09:08:02,634] Login 3 - Step 03: Click on Login button
[INFO ] [2021-10-25 09:08:02,800] Login 3 - Step 04: Verify validation error message displays at Email Adress field
[INFO ] [2021-10-25 09:08:02,846]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:02,851] Login 4 - Step 01: Input Email Address Textbox with value gmlogin123@gmail.com860942
[INFO ] [2021-10-25 09:08:03,201] Login 4 - Step 02: Input Password Textbox with value 123123983386
[INFO ] [2021-10-25 09:08:03,365] Login 4 - Step 03: Click on Login button
[INFO ] [2021-10-25 09:08:05,075] Login 4 - Step 04: Verify error message displays under page title
[INFO ] [2021-10-25 09:08:05,126]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:05,129] Login 5 - Step 01: Input Email Address Textbox with value gmlogin123@gmail.com
[INFO ] [2021-10-25 09:08:05,646] Login 5 - Step 02: Input Password Textbox with value 123123
[INFO ] [2021-10-25 09:08:05,853] Login 5 - Step 03: Click on Login button
[INFO ] [2021-10-25 09:08:07,395] Login 5 - Step 04: Verify My Dashboard page title displays
[INFO ] [2021-10-25 09:08:07,457]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:07,457] Login 5 - Step 05: Verify Welcome Message displays
[INFO ] [2021-10-25 09:08:07,685]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:07,687] OS name = mac os x
[INFO ] [2021-10-25 09:08:07,941] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-10-25 09:08:11,812] Price Display - Step 01: Click on 'Mobile' menu
[INFO ] [2021-10-25 09:08:13,558] Price Display - Step 02: Get price of 'Sony Xperia' mobile
[INFO ] [2021-10-25 09:08:13,592] Price Display - Step 03: Click on 'Sony Xperia' detail
[INFO ] [2021-10-25 09:08:15,914] Price Display - Step 04: Get price of 'Sony Xperia' on Detail page
[INFO ] [2021-10-25 09:08:15,955] Price Display - Step 05: Verify Price of 'Sony Xperia' in Product page & Detail page are equal
[INFO ] [2021-10-25 09:08:16,183]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:16,185] OS name = mac os x
[INFO ] [2021-10-25 09:08:16,439] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-10-25 09:08:20,170] Add To Cart - Step 01: Click on 'Mobile' menu link
[INFO ] [2021-10-25 09:08:21,641] Add To Cart - Step 02: Add 'Sony Xperia' to cart
[INFO ] [2021-10-25 09:08:23,631] Add To Cart - Step 03: Verify add to cart success message
[INFO ] [2021-10-25 09:08:23,911]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:23,911] Add To Cart - Step 04: Verify Sony Xperia details displayed in cart
[INFO ] [2021-10-25 09:08:23,971]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:24,033]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:24,104]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:24,158]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:24,232]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:24,232] Add To Cart - Step 05: Verify SubTotal and Grand total
[INFO ] [2021-10-25 09:08:24,289]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:24,340]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:24,340] Add To Cart - Step 06: Click on 'Continue Shopping' link
[INFO ] [2021-10-25 09:08:25,390] Add To Cart - Step 07: Add 'iPhone' to cart
[INFO ] [2021-10-25 09:08:27,320] Add To Cart - Step 09: Verify add to cart success message
[INFO ] [2021-10-25 09:08:27,383]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:27,383] Add To Cart - Step 10: Verify Iphone details in cart
[INFO ] [2021-10-25 09:08:27,654]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:27,703]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:27,770]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:27,839]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:27,907]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:27,907] Add To Cart - Step 11: Verify Total and Grand total
[INFO ] [2021-10-25 09:08:27,957]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:28,004]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:28,004] Add To Cart - Step 12: Remove 'iPhone' from cart
[INFO ] [2021-10-25 09:08:29,474] Add To Cart - Step 13: Verify Subtotal and Grand total
[INFO ] [2021-10-25 09:08:29,538]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:29,820]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:29,827] Update Cart - Step 01: Update 'Sony Xperia' QTY to 100
[INFO ] [2021-10-25 09:08:30,132] Update Cart - Step 02: Click 'Update' button on QTY column'
[INFO ] [2021-10-25 09:08:31,653] Update Cart - Step 03: Verify Subtotal column displays '$10,000.00'
[INFO ] [2021-10-25 09:08:32,017]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:32,017] Update Cart - Step 04: Verify Cart Subtotal and Grand total
[INFO ] [2021-10-25 09:08:32,066]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:32,136]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:32,136] Update Cart - Step 05: Update 'Sony Xperia' QTY to 501
[INFO ] [2021-10-25 09:08:32,372] Update Cart - Step 06: Click 'Update' button on QTY column'
[INFO ] [2021-10-25 09:08:34,012] Update Cart - Step 07: Verify error message displays '* The maximum quantity allowed for purchase is 500.'
[INFO ] [2021-10-25 09:08:34,073]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:34,074] Update Cart - Step 08: Verify Cart Subtotal and Grand total didn't change
[INFO ] [2021-10-25 09:08:34,382]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:34,440]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:34,443] Add Discount Code - Step 01: Update 'Sony Xperia' QTY to 1
[INFO ] [2021-10-25 09:08:34,696] Add Discount Code - Step 02: Click 'Update' button on QTY column'
[INFO ] [2021-10-25 09:08:36,249] Add Discount Code - Step 03: Verify Subtotal column displays '$100.00'
[INFO ] [2021-10-25 09:08:36,606]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:36,607] Add Discount Code - Step 04: Verify Cart Subtotal and Grand total
[INFO ] [2021-10-25 09:08:36,660]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:36,713]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:36,713] Add Discount Code - Step 05: Add discount code 'GURU50'
[INFO ] [2021-10-25 09:08:36,941] Add Discount Code - Step 06: Click 'APPLY'
[INFO ] [2021-10-25 09:08:38,528] Add Discount Code - Step 07: Verify discount added to cart
[INFO ] [2021-10-25 09:08:38,930]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:38,992]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:38,992] Add Discount Code - Step 08: Verify Cart Subtotal and Grand total
[INFO ] [2021-10-25 09:08:39,048]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:39,049] Add Discount Code - Step 09: Empty cart
[INFO ] [2021-10-25 09:08:40,367] Add Discount Code - Step 10: Verify Cart is empty
[INFO ] [2021-10-25 09:08:40,632]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:40,699]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:08:40,699] Add Discount Code - Step 11: Click 'here' to continue shopping
[INFO ] [2021-10-25 09:08:41,646] OS name = mac os x
[INFO ] [2021-10-25 09:08:41,906] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-10-25 11:00:24,714] Register 1 - Step 01: Open Register Page 
[INFO ] [2021-10-25 11:00:26,603] Register 1 - Step 02: Click Register button 
[INFO ] [2021-10-25 11:00:26,904] Register 1 - Step 03: Verify Error Message on required fields 
[INFO ] [2021-10-25 11:00:27,009]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:27,120]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:27,207]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:27,279]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:27,354]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:27,645] Register 2 - Step 01: Reload Register Page 
[INFO ] [2021-10-25 11:00:27,646] Register 2 - Step 02: Input in Firstname field with value Automation
[INFO ] [2021-10-25 11:00:27,940] Register 2 - Step 03: Input in Lastname field with value FC
[INFO ] [2021-10-25 11:00:28,066] Register 2 - Step 04: Input in Email Address field with value 'AutomationFC@gmail'
[INFO ] [2021-10-25 11:00:28,245] Register 2 - Step 05: Input in Password field with value '123'
[INFO ] [2021-10-25 11:00:28,363] Register 2 - Step 06: Input in Confirm Password field with value '123'
[INFO ] [2021-10-25 11:00:28,485] Register 2 - Step 07: Click on Register button
[INFO ] [2021-10-25 11:00:28,569] Register 2 - Step 08: Verify error message displays at Email Address field
[INFO ] [2021-10-25 11:00:28,643]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:28,643] Register 2 - Step 09: Verify error message displays at Password field
[INFO ] [2021-10-25 11:00:28,725]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:28,731] Register 3 - Step 01: Reload Register Page 
[INFO ] [2021-10-25 11:00:28,731] Register 3 - Step 02: Input in Firstname field with value Automation
[INFO ] [2021-10-25 11:00:28,927] Register 3 - Step 03: Input in Lastname field with value FC
[INFO ] [2021-10-25 11:00:29,077] Register 3 - Step 04: Input in Email Address field with value automationFC663571@xyz.com
[INFO ] [2021-10-25 11:00:29,256] Register 3 - Step 05: Input in Password field with value 123123
[INFO ] [2021-10-25 11:00:29,393] Register 3 - Step 06: Input in Confirm Password field with value 123123547385
[INFO ] [2021-10-25 11:00:29,550] Register 3 - Step 07: Click on Register button
[INFO ] [2021-10-25 11:00:29,648] Register 3 - Step 08: Verify error message displays at Confirm Password field
[INFO ] [2021-10-25 11:00:29,718]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:29,730] Register 4 - Step 01: Reload Register Page 
[INFO ] [2021-10-25 11:00:29,730] Register 4 - Step 02: Input in Firstname field with value Automation
[INFO ] [2021-10-25 11:00:29,885] Register 4 - Step 03: Input in Lastname field with value FC
[INFO ] [2021-10-25 11:00:30,015] Register 4 - Step 04: Input in Email Address field with value automationFC663571@xyz.com
[INFO ] [2021-10-25 11:00:30,182] Register 4 - Step 05: Input in Password field with value 123123
[INFO ] [2021-10-25 11:00:30,334] Register 4 - Step 06: Input in Confirm Password field with value 123123
[INFO ] [2021-10-25 11:00:30,448] Register 4 - Step 06: Select Signup for Newsletter checkbox
[INFO ] [2021-10-25 11:00:30,576] Register 4 - Step 08: Click on Register button
[INFO ] [2021-10-25 11:00:31,754] OS name = mac os x
[INFO ] [2021-10-25 11:00:31,983] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-10-25 11:00:35,387] Pre-condition - Step 01: Click on Account menu
[INFO ] [2021-10-25 11:00:35,530] Pre-condition - Step 02: Open Log In Page from Account menu
[INFO ] [2021-10-25 11:00:36,603] Login 1 - Step 01: Click on Login button
[INFO ] [2021-10-25 11:00:36,982] Login 1 - Step 02: Verify required error message displays at Email Address field
[INFO ] [2021-10-25 11:00:37,053]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:37,054] Login 1 - Step 03: Verify required error message displays at Password field
[INFO ] [2021-10-25 11:00:37,104]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:37,111] Login 2 - Step 01: Input Email Address textbox with value gmlogin123@gmail.com
[INFO ] [2021-10-25 11:00:37,452] Login 2 - Step 02: Input Password textbox with value '123'
[INFO ] [2021-10-25 11:00:37,623] Login 3 - Step 03: Click on Login button
[INFO ] [2021-10-25 11:00:37,736] Login 2 - Step 04: Verify validation error message displayes at Password field
[INFO ] [2021-10-25 11:00:37,773]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:37,780] Login 3 - Step 01: Input Email Address Textbox with value 'gmlogin123@gmail'
[INFO ] [2021-10-25 11:00:37,984] Login 3 - Step 02: Input Password Textbox with value 123123
[INFO ] [2021-10-25 11:00:38,130] Login 3 - Step 03: Click on Login button
[INFO ] [2021-10-25 11:00:38,237] Login 3 - Step 04: Verify validation error message displays at Email Adress field
[INFO ] [2021-10-25 11:00:38,300]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:38,305] Login 4 - Step 01: Input Email Address Textbox with value gmlogin123@gmail.com770742
[INFO ] [2021-10-25 11:00:38,502] Login 4 - Step 02: Input Password Textbox with value 123123963236
[INFO ] [2021-10-25 11:00:38,666] Login 4 - Step 03: Click on Login button
[INFO ] [2021-10-25 11:00:40,187] Login 4 - Step 04: Verify error message displays under page title
[INFO ] [2021-10-25 11:00:40,215]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:40,220] Login 5 - Step 01: Input Email Address Textbox with value gmlogin123@gmail.com
[INFO ] [2021-10-25 11:00:40,662] Login 5 - Step 02: Input Password Textbox with value 123123
[INFO ] [2021-10-25 11:00:40,819] Login 5 - Step 03: Click on Login button
[INFO ] [2021-10-25 11:00:42,133] Login 5 - Step 04: Verify My Dashboard page title displays
[INFO ] [2021-10-25 11:00:42,212]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:42,212] Login 5 - Step 05: Verify Welcome Message displays
[INFO ] [2021-10-25 11:00:42,461]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:42,463] OS name = mac os x
[INFO ] [2021-10-25 11:00:42,676] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-10-25 11:00:46,182] Price Display - Step 01: Click on 'Mobile' menu
[INFO ] [2021-10-25 11:00:47,227] Price Display - Step 02: Get price of 'Sony Xperia' mobile
[INFO ] [2021-10-25 11:00:47,263] Price Display - Step 03: Click on 'Sony Xperia' detail
[INFO ] [2021-10-25 11:00:50,344] Price Display - Step 04: Get price of 'Sony Xperia' on Detail page
[INFO ] [2021-10-25 11:00:50,381] Price Display - Step 05: Verify Price of 'Sony Xperia' in Product page & Detail page are equal
[INFO ] [2021-10-25 11:00:50,604]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:50,606] OS name = mac os x
[INFO ] [2021-10-25 11:00:50,829] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-10-25 11:00:54,100] Add To Cart - Step 01: Click on 'Mobile' menu link
[INFO ] [2021-10-25 11:00:55,332] Add To Cart - Step 02: Add 'Sony Xperia' to cart
[INFO ] [2021-10-25 11:00:57,201] Add To Cart - Step 03: Verify add to cart success message
[INFO ] [2021-10-25 11:00:57,258]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:57,258] Add To Cart - Step 04: Verify Sony Xperia details displayed in cart
[INFO ] [2021-10-25 11:00:57,494]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:57,551]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:57,623]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:57,676]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:57,721]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:57,721] Add To Cart - Step 05: Verify SubTotal and Grand total
[INFO ] [2021-10-25 11:00:57,772]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:57,819]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:00:57,819] Add To Cart - Step 06: Click on 'Continue Shopping' link
[INFO ] [2021-10-25 11:00:58,627] Add To Cart - Step 07: Add 'iPhone' to cart
[INFO ] [2021-10-25 11:01:00,330] Add To Cart - Step 09: Verify add to cart success message
[INFO ] [2021-10-25 11:01:00,563]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:00,563] Add To Cart - Step 10: Verify Iphone details in cart
[INFO ] [2021-10-25 11:01:00,624]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:00,683]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:00,738]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:00,803]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:00,890]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:00,891] Add To Cart - Step 11: Verify Total and Grand total
[INFO ] [2021-10-25 11:01:00,929]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:00,970]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:00,970] Add To Cart - Step 12: Remove 'iPhone' from cart
[INFO ] [2021-10-25 11:01:02,280] Add To Cart - Step 13: Verify Subtotal and Grand total
[INFO ] [2021-10-25 11:01:02,329]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:02,562]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:02,568] Update Cart - Step 01: Update 'Sony Xperia' QTY to 100
[INFO ] [2021-10-25 11:01:02,836] Update Cart - Step 02: Click 'Update' button on QTY column'
[INFO ] [2021-10-25 11:01:04,164] Update Cart - Step 03: Verify Subtotal column displays '$10,000.00'
[INFO ] [2021-10-25 11:01:04,215]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:04,215] Update Cart - Step 04: Verify Cart Subtotal and Grand total
[INFO ] [2021-10-25 11:01:04,463]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:04,519]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:04,519] Update Cart - Step 05: Update 'Sony Xperia' QTY to 501
[INFO ] [2021-10-25 11:01:04,665] Update Cart - Step 06: Click 'Update' button on QTY column'
[INFO ] [2021-10-25 11:01:05,986] Update Cart - Step 07: Verify error message displays '* The maximum quantity allowed for purchase is 500.'
[INFO ] [2021-10-25 11:01:06,050]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:06,050] Update Cart - Step 08: Verify Cart Subtotal and Grand total didn't change
[INFO ] [2021-10-25 11:01:06,292]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:06,343]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:06,347] Add Discount Code - Step 01: Update 'Sony Xperia' QTY to 1
[INFO ] [2021-10-25 11:01:06,543] Add Discount Code - Step 02: Click 'Update' button on QTY column'
[INFO ] [2021-10-25 11:01:07,910] Add Discount Code - Step 03: Verify Subtotal column displays '$100.00'
[INFO ] [2021-10-25 11:01:07,957]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:07,957] Add Discount Code - Step 04: Verify Cart Subtotal and Grand total
[INFO ] [2021-10-25 11:01:08,004]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:08,057]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:08,058] Add Discount Code - Step 05: Add discount code 'GURU50'
[INFO ] [2021-10-25 11:01:08,390] Add Discount Code - Step 06: Click 'APPLY'
[INFO ] [2021-10-25 11:01:09,762] Add Discount Code - Step 07: Verify discount added to cart
[INFO ] [2021-10-25 11:01:09,814]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:10,053]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:10,060] Add Discount Code - Step 08: Verify Cart Subtotal and Grand total
[INFO ] [2021-10-25 11:01:10,113]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:10,114] Add Discount Code - Step 09: Empty cart
[INFO ] [2021-10-25 11:01:11,452] Add Discount Code - Step 10: Verify Cart is empty
[INFO ] [2021-10-25 11:01:11,528]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:11,804]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:11,805] Add Discount Code - Step 11: Click 'here' to continue shopping
[INFO ] [2021-10-25 11:01:12,624] OS name = mac os x
[INFO ] [2021-10-25 11:01:12,803] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-10-25 11:01:17,631] Register 1 - Step 01: Open Register Page 
[INFO ] [2021-10-25 11:01:18,960] Register 1 - Step 02: Click Register button 
[INFO ] [2021-10-25 11:01:19,258] Register 1 - Step 03: Verify Error Message on required fields 
[INFO ] [2021-10-25 11:01:19,361]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:19,443]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:19,533]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:19,599]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:19,659]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:19,666] Register 2 - Step 01: Reload Register Page 
[INFO ] [2021-10-25 11:01:19,666] Register 2 - Step 02: Input in Firstname field with value Automation
[INFO ] [2021-10-25 11:01:19,887] Register 2 - Step 03: Input in Lastname field with value FC
[INFO ] [2021-10-25 11:01:20,023] Register 2 - Step 04: Input in Email Address field with value 'AutomationFC@gmail'
[INFO ] [2021-10-25 11:01:20,176] Register 2 - Step 05: Input in Password field with value '123'
[INFO ] [2021-10-25 11:01:20,342] Register 2 - Step 06: Input in Confirm Password field with value '123'
[INFO ] [2021-10-25 11:01:20,462] Register 2 - Step 07: Click on Register button
[INFO ] [2021-10-25 11:01:20,558] Register 2 - Step 08: Verify error message displays at Email Address field
[INFO ] [2021-10-25 11:01:20,662]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:20,662] Register 2 - Step 09: Verify error message displays at Password field
[INFO ] [2021-10-25 11:01:20,743]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:20,748] Register 3 - Step 01: Reload Register Page 
[INFO ] [2021-10-25 11:01:20,748] Register 3 - Step 02: Input in Firstname field with value Automation
[INFO ] [2021-10-25 11:01:20,988] Register 3 - Step 03: Input in Lastname field with value FC
[INFO ] [2021-10-25 11:01:21,160] Register 3 - Step 04: Input in Email Address field with value automationFC353346@xyz.com
[INFO ] [2021-10-25 11:01:21,353] Register 3 - Step 05: Input in Password field with value 123123
[INFO ] [2021-10-25 11:01:21,483] Register 3 - Step 06: Input in Confirm Password field with value 123123396421
[INFO ] [2021-10-25 11:01:21,614] Register 3 - Step 07: Click on Register button
[INFO ] [2021-10-25 11:01:21,683] Register 3 - Step 08: Verify error message displays at Confirm Password field
[INFO ] [2021-10-25 11:01:21,764]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:21,775] Register 4 - Step 01: Reload Register Page 
[INFO ] [2021-10-25 11:01:21,775] Register 4 - Step 02: Input in Firstname field with value Automation
[INFO ] [2021-10-25 11:01:21,936] Register 4 - Step 03: Input in Lastname field with value FC
[INFO ] [2021-10-25 11:01:22,064] Register 4 - Step 04: Input in Email Address field with value automationFC353346@xyz.com
[INFO ] [2021-10-25 11:01:22,225] Register 4 - Step 05: Input in Password field with value 123123
[INFO ] [2021-10-25 11:01:22,338] Register 4 - Step 06: Input in Confirm Password field with value 123123
[INFO ] [2021-10-25 11:01:22,443] Register 4 - Step 06: Select Signup for Newsletter checkbox
[INFO ] [2021-10-25 11:01:22,572] Register 4 - Step 08: Click on Register button
[INFO ] [2021-10-25 11:01:24,256] Register 4 - Step 09: Verify Success message displays on My Dashboard page
[INFO ] [2021-10-25 11:01:24,312]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:24,315] OS name = mac os x
[INFO ] [2021-10-25 11:01:24,547] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-10-25 11:01:27,997] Pre-condition - Step 01: Click on Account menu
[INFO ] [2021-10-25 11:01:28,121] Pre-condition - Step 02: Open Log In Page from Account menu
[INFO ] [2021-10-25 11:01:29,277] Login 1 - Step 01: Click on Login button
[INFO ] [2021-10-25 11:01:29,574] Login 1 - Step 02: Verify required error message displays at Email Address field
[INFO ] [2021-10-25 11:01:29,626]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:29,627] Login 1 - Step 03: Verify required error message displays at Password field
[INFO ] [2021-10-25 11:01:29,667]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:29,671] Login 2 - Step 01: Input Email Address textbox with value gmlogin123@gmail.com
[INFO ] [2021-10-25 11:01:29,980] Login 2 - Step 02: Input Password textbox with value '123'
[INFO ] [2021-10-25 11:01:30,114] Login 3 - Step 03: Click on Login button
[INFO ] [2021-10-25 11:01:30,217] Login 2 - Step 04: Verify validation error message displayes at Password field
[INFO ] [2021-10-25 11:01:30,261]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:30,264] Login 3 - Step 01: Input Email Address Textbox with value 'gmlogin123@gmail'
[INFO ] [2021-10-25 11:01:30,457] Login 3 - Step 02: Input Password Textbox with value 123123
[INFO ] [2021-10-25 11:01:30,666] Login 3 - Step 03: Click on Login button
[INFO ] [2021-10-25 11:01:30,761] Login 3 - Step 04: Verify validation error message displays at Email Adress field
[INFO ] [2021-10-25 11:01:30,809]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:30,813] Login 4 - Step 01: Input Email Address Textbox with value gmlogin123@gmail.com459253
[INFO ] [2021-10-25 11:01:30,991] Login 4 - Step 02: Input Password Textbox with value 123123515428
[INFO ] [2021-10-25 11:01:31,141] Login 4 - Step 03: Click on Login button
[INFO ] [2021-10-25 11:01:32,446] Login 4 - Step 04: Verify error message displays under page title
[INFO ] [2021-10-25 11:01:32,504]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 11:01:32,508] Login 5 - Step 01: Input Email Address Textbox with value gmlogin123@gmail.com
[INFO ] [2021-10-25 11:01:32,939] Login 5 - Step 02: Input Password Textbox with value 123123
[INFO ] [2021-10-25 11:01:33,095] Login 5 - Step 03: Click on Login button
[INFO ] [2021-10-25 11:01:34,410] Login 5 - Step 04: Verify My Dashboard page title displays
[INFO ] [2021-10-25 11:01:34,469]  -------------------------- PASSED -------------------------- 
